@RELATION reputation

@ATTRIBUTE has_questionmark REAL
@ATTRIBUTE has_negation REAL
@ATTRIBUTE perc_negatives REAL
@ATTRIBUTE has_qtdPunctuation REAL
@ATTRIBUTE perc_neutral REAL
@ATTRIBUTE has_negative REAL
@ATTRIBUTE has_positive REAL
@ATTRIBUTE polarity_maxnegative REAL
@ATTRIBUTE has_posIntensifier REAL
@ATTRIBUTE polarity_value REAL
@ATTRIBUTE polarity_qtdneutral REAL
@ATTRIBUTE perc_positives REAL
@ATTRIBUTE has_uppercase REAL
@ATTRIBUTE polarity_qtdnegative REAL
@ATTRIBUTE has_negIntensifier REAL
@ATTRIBUTE polarity_qtdpositive REAL
@ATTRIBUTE polarity_maxpositive REAL
@ATTRIBUTE class {"POSITIVE", "NEGATIVE", "NEUTRAL"}

@DATA
0, 0, 0, 0, 0.0714285714286, 0, 1, 0, 0, 3, 1, 0.0714285714286, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 4, 0.166666666667, 0, 0, 0, 0, -1, 4, 0, 0, 1, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.571428571429, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 1, 0.285714285714, 0, 1, 0, 0, 3, 2, 0.142857142857, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 0, 0.166666666667, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 5, 0.105263157895, 0, 1, 0, 0, 1, 2, 0.0526315789474, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 4, 0.190476190476, 0, 1, 0, 0, 2, 4, 0.047619047619, 0, 0, 0, 1, 2, POSITIVE
1, 0, 0, 2, 0.222222222222, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.111111111111, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0.4375, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, NEGATIVE
1, 0, 0, 1, 0.0, 0, 1, 0, 0, 2, 0, 0.111111111111, 0, 0, 0, 1, 0, NEUTRAL
0, 0, 0.047619047619, 4, 0.238095238095, 1, 1, -2, 0, 0, 5, 0.047619047619, 0, 1, 0, 1, 2, NEGATIVE
0, 0, 0, 6, 0.130434782609, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0.25, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.0, 0, 1, 0, 0, 3, 0, 0.0909090909091, 0, 0, 0, 1, 0, POSITIVE
0, 0, 0, 10, 0.0833333333333, 0, 1, 0, 0, 1, 2, 0.0416666666667, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 1, 0.166666666667, 0, 0, 0, 0, -2, 4, 0, 0, 2, 0, 0, 0, NEGATIVE
0, 0, 0, 7, 0.2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.363636363636, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0.333333333333, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 0, 0.166666666667, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0.0833333333333, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0.166666666667, 1, 0.333333333333, 1, 0, -2, 0, -2, 2, 0, 0, 1, 0, 0, 0, POSITIVE
0, 0, 0.1, 3, 0.2, 1, 1, -3, 0, -2, 4, 0.05, 0, 2, 0, 1, 3, NEGATIVE
0, 0, 0.05, 2, 0.2, 1, 0, -2, 0, -2, 4, 0, 0, 1, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0.2, 0, 1, 0, 0, 6, 4, 0.1, 0, 0, 0, 2, 3, NEUTRAL
1, 0, 0, 1, 0.333333333333, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 1, 0.285714285714, 0, 1, 0, 0, 3, 5, 0.0714285714286, 0, 1, 0, 1, 2, NEUTRAL
0, 0, 0, 1, 0.125, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 2, 0.3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0.363636363636, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0.125, 0, 1, 0, 0, 3, 1, 0.125, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 0, 0.454545454545, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 0, 0.4, 0, 1, 0, 0, 2, 4, 0.1, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 2, 0.25, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 1, 0.333333333333, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 10, 0.148148148148, 0, 1, 0, 0, 2, 4, 0.037037037037, 0, 0, 0, 1, 2, POSITIVE
0, 1, 0, 2, 0.214285714286, 0, 0, 0, 0, -3, 4, 0, 0, 1, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0.352941176471, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.294117647059, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.0769230769231, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 7, 0.148148148148, 0, 1, 0, 0, 3, 4, 0.037037037037, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 1, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0.0769230769231, 0, 0.461538461538, 1, 1, -2, 0, 3, 6, 0.153846153846, 0, 1, 0, 2, 3, POSITIVE
0, 0, 0, 1, 0.0769230769231, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.166666666667, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0.153846153846, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 5, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.0588235294118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.416666666667, 0, 1, 0, 0, 2, 5, 0.0833333333333, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 3, 0.125, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0.166666666667, 0, 1, 0, 0, 1, 2, 0.0833333333333, 0, 0, 0, 1, 1, NEUTRAL
0, 0, 0, 1, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0.166666666667, 1, 0.333333333333, 1, 1, -2, 0, 1, 2, 0.166666666667, 0, 1, 0, 1, 3, POSITIVE
0, 0, 0, 2, 0.153846153846, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0.181818181818, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.125, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0.363636363636, 0, 1, 0, 0, 1, 4, 0.0909090909091, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 0, 0.166666666667, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.666666666667, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0.363636363636, 0, 1, 0, 0, 2, 8, 0.0909090909091, 0, 0, 0, 2, 1, NEUTRAL
0, 0, 0, 3, 0.136363636364, 0, 1, 0, 0, 1, 3, 0.0454545454545, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 3, 0.3, 0, 1, 0, 0, 2, 3, 0.1, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 2, 0.153846153846, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 2, 0.0588235294118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.285714285714, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0.157894736842, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.125, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0.384615384615, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0.153846153846, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 0, 0.294117647059, 0, 1, 0, 0, 1, 5, 0.0588235294118, 0, 0, 0, 1, 1, NEUTRAL
0, 0, 0, 3, 0.142857142857, 0, 1, 0, 0, 2, 2, 0.0714285714286, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 0, 0.0, 0, 1, 0, 0, 1, 0, 0.166666666667, 0, 0, 0, 1, 0, NEUTRAL
0, 0, 0, 0, 0.166666666667, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.1875, 0, 1, 0, 0, 2, 3, 0.0625, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0.166666666667, 0, 0.0, 1, 0, 0, 0, -2, 0, 0, 0, 1, 0, 0, 0, NEGATIVE
0, 0, 0, 3, 0.210526315789, 0, 1, 0, 0, 1, 4, 0.0526315789474, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 3, 0.277777777778, 0, 1, 0, 0, 3, 5, 0.0555555555556, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 5, 0.3, 0, 1, 0, 0, 1, 6, 0.05, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 5, 0.260869565217, 0, 1, 0, 0, 3, 6, 0.0434782608696, 0, 0, 0, 1, 3, NEGATIVE
0, 0, 0, 0, 0.214285714286, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.153846153846, 0, 1, 0, 0, 5, 2, 0.153846153846, 0, 0, 0, 2, 4, POSITIVE
0, 1, 0, 2, 0.142857142857, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.1, 0, 1, 0, 0, 1, 1, 0.1, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 6, 0.2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0.0454545454545, 6, 0.318181818182, 1, 0, -4, 0, -4, 7, 0, 0, 1, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0.222222222222, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 4, 0.181818181818, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.222222222222, 0, 1, 0, 0, 3, 2, 0.111111111111, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 2, 0.363636363636, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0.0833333333333, 2, 0.25, 1, 0, -3, 0, -3, 3, 0, 0, 1, 0, 0, 0, NEGATIVE
0, 0, 0, 5, 0.0588235294118, 0, 1, 0, 0, 3, 1, 0.0588235294118, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 1, 0.4, 0, 1, 0, 0, 2, 2, 0.2, 0, 0, 0, 1, 2, NEUTRAL
0, 0, 0.0416666666667, 6, 0.208333333333, 1, 0, -2, 0, -2, 5, 0, 0, 1, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.230769230769, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.125, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 6, 0.125, 0, 1, 0, 0, 3, 2, 0.0625, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 0, 0.555555555556, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 1, 0, 2, 0.375, 0, 1, 0, 0, 2, 6, 0.0625, 0, 0, 0, 1, 2, NEGATIVE
1, 0, 0, 1, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0.0714285714286, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 0, 0, 0.2, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 3, 0.166666666667, 0, 0, 0, 0, -1, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.266666666667, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 5, 0.222222222222, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 7, 0.260869565217, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0.363636363636, 0, 1, 0, 0, 3, 4, 0.0909090909091, 0, 0, 0, 1, 3, NEUTRAL
0, 1, 0, 14, 0.148148148148, 0, 1, 0, 0, 3, 4, 0.037037037037, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 0, 0.25, 0, 1, 0, 0, 1, 3, 0.0833333333333, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 3, 0.210526315789, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.384615384615, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 2, 0.222222222222, 0, 1, 0, 0, 3, 4, 0.0555555555556, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 3, 0.285714285714, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 2, 0.294117647059, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 5, 0.181818181818, 0, 1, 0, 0, 1, 4, 0.0454545454545, 0, 0, 0, 1, 1, NEUTRAL
0, 0, 0.105263157895, 5, 0.0526315789474, 1, 0, -3, 0, -5, 1, 0, 0, 2, 0, 0, 0, NEGATIVE
0, 0, 0, 1, 0.214285714286, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0.166666666667, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 5, 0.142857142857, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 4, 0.0, 0, 1, 0, 0, 8, 0, 0.214285714286, 0, 0, 0, 3, 4, POSITIVE
0, 0, 0, 4, 0.0588235294118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.285714285714, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.166666666667, 0, 0, 0, 0, -1, 4, 0, 0, 1, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0.375, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.375, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.111111111111, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.333333333333, 0, 1, 0, 0, 3, 4, 0.0833333333333, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 1, 0.214285714286, 0, 1, 0, 0, 1, 3, 0.0714285714286, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0, 2, 0.0833333333333, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.35, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 3, 0.333333333333, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 5, 0.157894736842, 0, 1, 0, 0, 2, 3, 0.0526315789474, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 2, 0.176470588235, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.181818181818, 0, 1, 0, 0, 2, 2, 0.0909090909091, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 0, 0.142857142857, 0, 1, 0, 0, 2, 1, 0.142857142857, 0, 0, 0, 1, 2, NEUTRAL
0, 0, 0, 2, 0.125, 0, 1, 0, 0, 2, 1, 0.125, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 0, 0.166666666667, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.333333333333, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEUTRAL
1, 0, 0, 3, 0.214285714286, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0.153846153846, 2, 0.230769230769, 1, 0, -3, 0, -6, 3, 0, 0, 2, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.545454545455, 0, 1, 0, 0, 4, 6, 0.181818181818, 0, 0, 0, 2, 2, NEGATIVE
0, 0, 0, 0, 0.142857142857, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 2, 0.5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.357142857143, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 5, 0.294117647059, 0, 1, 0, 0, 3, 5, 0.0588235294118, 0, 0, 0, 1, 3, POSITIVE
1, 0, 0.1, 3, 0.1, 1, 0, -2, 0, -2, 1, 0, 0, 1, 0, 0, 0, NEUTRAL
0, 0, 0, 2, 0.4375, 0, 1, 0, 0, 4, 7, 0.0625, 0, 0, 0, 1, 4, NEUTRAL
0, 0, 0, 2, 0.25, 0, 1, 0, 0, 1, 3, 0.0833333333333, 0, 0, 0, 1, 1, POSITIVE
0, 0, 0.111111111111, 4, 0.166666666667, 1, 0, -3, 0, -6, 3, 0, 0, 2, 0, 0, 0, NEUTRAL
0, 0, 0, 6, 0.227272727273, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 0, 6, 0.0833333333333, 0, 0, 0, 0, -1, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.153846153846, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
1, 1, 0, 3, 0.214285714286, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 5, 0.272727272727, 0, 0, 0, 0, -1, 7, 0, 0, 1, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0.153846153846, 0, 1, 0, 0, 3, 2, 0.0769230769231, 0, 0, 0, 1, 3, POSITIVE
1, 0, 0, 2, 0.3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
1, 1, 0.0384615384615, 11, 0.115384615385, 1, 0, -2, 0, 2, 3, 0, 0, 1, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0.263157894737, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 6, 0.210526315789, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 10, 0.208333333333, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0.454545454545, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, POSITIVE
1, 0, 0, 2, 0.181818181818, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.421052631579, 0, 1, 0, 0, 0, 9, 0.0526315789474, 0, 1, 0, 1, 1, POSITIVE
0, 1, 0, 3, 0.192307692308, 0, 1, 0, 0, -2, 5, 0.0384615384615, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 6, 0.0869565217391, 0, 1, 0, 0, 3, 2, 0.0869565217391, 0, 0, 0, 2, 2, POSITIVE
0, 0, 0, 4, 0.263157894737, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 1, 0, 2, 0.1, 0, 1, 0, 0, 2, 1, 0.2, 0, 0, 0, 2, 1, POSITIVE
0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.375, 0, 1, 0, 0, 3, 6, 0.0625, 0, 0, 0, 1, 3, NEUTRAL
1, 0, 0, 5, 0.0588235294118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.571428571429, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0.428571428571, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 1, 0.272727272727, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 4, 0.2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.0, 0, 1, 0, 0, 1, 0, 0.1, 0, 0, 0, 1, 0, NEGATIVE
0, 0, 0, 1, 0.25, 0, 1, 0, 0, 2, 2, 0.125, 0, 0, 0, 1, 2, POSITIVE
0, 0, 0, 3, 0.157894736842, 0, 1, 0, 0, 1, 3, 0.0526315789474, 0, 0, 0, 1, 1, NEGATIVE
0, 0, 0, 0, 0.2, 0, 1, 0, 0, 3, 3, 0.0666666666667, 0, 0, 0, 1, 3, NEUTRAL
0, 0, 0, 3, 0.210526315789, 0, 1, 0, 0, 5, 4, 0.105263157895, 0, 0, 0, 2, 3, POSITIVE
0, 0, 0, 0, 0.0909090909091, 0, 1, 0, 0, 3, 1, 0.0909090909091, 0, 0, 0, 1, 3, POSITIVE
0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0, 0, 0.25, 0, 0, 0, 0, -1, 3, 0, 0, 1, 0, 0, 0, NEGATIVE
0, 0, 0, 2, 0.1, 0, 1, 0, 0, 4, 2, 0.05, 0, 0, 0, 1, 4, POSITIVE
0, 1, 0, 0, 0.166666666667, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEUTRAL
0, 0, 0.166666666667, 1, 0.166666666667, 1, 0, -3, 0, -6, 3, 0, 0, 3, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0.142857142857, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEGATIVE
0, 0, 0, 0, 0.0769230769231, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 3, 0.133333333333, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0.0714285714286, 0, 0.0714285714286, 1, 1, -3, 0, 0, 1, 0.0714285714286, 0, 1, 0, 1, 3, POSITIVE
0, 0, 0, 8, 0.125, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 0, 0.181818181818, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, NEGATIVE
1, 0, 0, 2, 0.333333333333, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.333333333333, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 1, 0.428571428571, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 1, 0, 2, 0.1875, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, POSITIVE
0, 0, 0, 2, 0.166666666667, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, POSITIVE
