@RELATION reputation

@ATTRIBUTE perc_neutral REAL
@ATTRIBUTE polarity_maxnegative REAL
@ATTRIBUTE has_posIntensifier REAL
@ATTRIBUTE has_negation REAL
@ATTRIBUTE polarity_maxpositive REAL
@ATTRIBUTE perc_negatives REAL
@ATTRIBUTE has_positive REAL
@ATTRIBUTE polarity_value REAL
@ATTRIBUTE has_qtdPunctuation REAL
@ATTRIBUTE has_excl REAL
@ATTRIBUTE polarity_qtdneutral REAL
@ATTRIBUTE neutral_entropy_value REAL
@ATTRIBUTE has_entities REAL
@ATTRIBUTE positive_entropy_value REAL
@ATTRIBUTE has_uppercase REAL
@ATTRIBUTE polarity_qtdnegative REAL
@ATTRIBUTE has_negIntensifier REAL
@ATTRIBUTE polarity_qtdpositive REAL
@ATTRIBUTE has_questionmark REAL
@ATTRIBUTE has_url REAL
@ATTRIBUTE has_negative REAL
@ATTRIBUTE perc_positives REAL
@ATTRIBUTE polarity_url REAL
@ATTRIBUTE negative_entropy_value REAL
@ATTRIBUTE class {"POSITIVE", "NEGATIVE", "NEUTRAL"}

@DATA
0.9, -4, 0, 0, 0, 0.1, 0, -4, 1, 1, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, POSITIVE
0.857142857143, 0, 0, 0, 3, 0, 1, 3, 0, 0, 6, 0, 0, 0.00218495767396, 0, 0, 0, 1, 0, 0, 0, 0.142857142857, 0, 0, POSITIVE
0.9375, 0, 0, 0, 2, 0, 1, 2, 5, 0, 15, 0, 0, 0.00542451797245, 0, 0, 0, 1, 0, 0, 0, 0.0625, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0.00385992993285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.958333333333, 0, 0, 0, 1, 0, 1, 1, 5, 1, 23, 0, 0, 0.00577529503519, 1, 0, 0, 1, 1, 0, 0, 0.0416666666667, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 3, 0, 1, 3, 0, 0, 10, 0.000529164169696, 0, 0.00469863532889, 0, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0.00132015158696, NEUTRAL
0.857142857143, -3, 1, 0, 0, 0.142857142857, 0, -6, 1, 1, 12, 0.000529164169696, 0, 0.00429110762031, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
0.916666666667, 0, 0, 0, 1, 0, 1, 1, 2, 0, 11, 0, 0, 0.00395690181067, 0, 0, 0, 1, 0, 0, 0, 0.0833333333333, 0, 0, POSITIVE
0.933333333333, 0, 0, 0, 3, 0, 1, 3, 1, 0, 14, 0, 0, 0.00640101753738, 0, 0, 0, 1, 0, 0, 0, 0.0666666666667, 0, 0, POSITIVE
0.823529411765, -2, 0, 0, 1, 0.0588235294118, 1, 0, 3, 0, 14, 0, 0, 0.00402660159595, 0, 1, 0, 2, 0, 0, 1, 0.117647058824, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 0.000195318180668, 0, 0.00323196207031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.75, 0, 0, 0, 3, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.25, 0, 0, POSITIVE
0.888888888889, -2, 0, 0, 0, 0.111111111111, 0, -2, 1, 0, 8, 0, 0, 0.00560010687262, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 17, 0, 0, 0.0181186265896, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.8, 0, 0, 0, 3, 0, 1, 3, 1, 0, 4, 0, 0, 0.000389152932458, 0, 0, 0, 1, 0, 0, 0, 0.2, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 1, 0, 1, 1, 2, 0, 10, 0.000366749204266, 0, 0.00385992993285, 2, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, NEUTRAL
0.933333333333, 0, 1, 0, 2, 0, 1, 2, 5, 0, 14, 0, 0, 0.00626026806764, 0, 0, 0, 1, 0, 0, 0, 0.0666666666667, 0, 0, POSITIVE
0.8125, -2, 0, 0, 2, 0.0625, 1, 1, 4, 0, 13, 0, 0, 0.0039136190834, 0, 1, 0, 2, 0, 0, 1, 0.125, 0, 0, NEUTRAL
0.8, 0, 0, 0, 2, 0, 1, 2, 0, 0, 4, 0, 0, 0.00263256660689, 0, 0, 0, 1, 0, 0, 0, 0.2, 0, 0.000354238389079, NEGATIVE
0.777777777778, -2, 0, 0, 1, 0.111111111111, 1, -1, 1, 0, 7, 0, 0, 0.00718572666889, 0, 1, 0, 1, 0, 0, 1, 0.111111111111, 0, 0, NEUTRAL
0.923076923077, 0, 0, 0, 1, 0, 1, 1, 0, 0, 12, 0, 0, 0.00751386320673, 0, 0, 0, 1, 0, 0, 0, 0.0769230769231, 0, 0, POSITIVE
0.8, 0, 0, 0, 1, 0, 1, 0, 0, 0, 9, 0, 0, 0.00151832105532, 0, 1, 0, 1, 0, 0, 0, 0.1, 0, 0, POSITIVE
0.928571428571, 0, 0, 0, 1, 0, 1, 1, 2, 1, 13, 0.000585954542004, 0, 0.00456307147911, 0, 0, 0, 1, 0, 0, 0, 0.0714285714286, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 0, 0, 0.00111035098133, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0.00127634442107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 6, 0, 0, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 12, 0.00215950405104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142835523508, NEUTRAL
0.944444444444, 0, 0, 0, 0, 0, 0, -1, 6, 0, 18, 0, 0, 0.00373123405778, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.00323562224069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 15, 0.000195318180668, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.941176470588, 0, 0, 0, 2, 0, 1, 2, 4, 0, 16, 0.000390636361336, 0, 0.00999548086931, 0, 0, 0, 1, 0, 0, 0, 0.0588235294118, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 16, 0.00129556579347, 0, 0.00444920029576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10, 0, 0, 0.00277099314834, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
0.842105263158, -4, 0, 1, 1, 0.0526315789474, 1, -2, 3, 0, 16, 0, 0, 0.00348612278732, 0, 1, 0, 2, 0, 0, 1, 0.105263157895, 0, 0, POSITIVE
0.971428571429, 0, 0, 0, 3, 0, 1, 3, 13, 1, 34, 0, 0, 0.0115748586904, 1, 0, 0, 1, 0, 0, 0, 0.0285714285714, 0, 0.000549556569747, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0.000195318180668, 0, 0.000914822345136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13, 0, 0, 0.00358827892238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 2, 0, 1, 2, 4, 0, 10, 0, 0, 0.000823827034857, 0, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, NEUTRAL
0.941176470588, 0, 0, 1, 3, 0, 1, 3, 3, 0, 16, 0, 0, 0.0101769093255, 0, 0, 0, 1, 0, 0, 0, 0.0588235294118, 0, 0.000354238389079, NEGATIVE
0.875, 0, 0, 0, 3, 0, 1, 6, 7, 0, 14, 0, 0, 0.00181667383005, 0, 0, 0, 2, 0, 0, 0, 0.125, 0, 0, NEUTRAL
0.941176470588, 0, 0, 0, 3, 0, 1, 3, 3, 1, 16, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0.0588235294118, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 9, 0, 0, 0.00215333535868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 15, 0, 0, 0.0090693329992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240808634617, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13, 0, 0, 0.0127730457287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.7, 0, 0, 0, 3, 0, 1, 6, 1, 0, 7, 0, 0, 0.00266514807748, 1, 0, 0, 3, 1, 0, 0, 0.3, 0, 0, POSITIVE
0.928571428571, 0, 0, 0, 1, 0, 1, 1, 2, 0, 13, 0, 0, 0.00725100486388, 0, 0, 1, 1, 0, 0, 0, 0.0714285714286, 0, 0, POSITIVE
0.96, 0, 0, 0, 3, 0, 1, 3, 9, 0, 24, 0, 0, 0.000995984852323, 1, 0, 0, 1, 0, 0, 0, 0.04, 0, 0, POSITIVE
0.866666666667, 0, 0, 0, 2, 0, 1, 3, 2, 0, 13, 0, 0, 0.00604681540814, 0, 0, 0, 2, 0, 0, 0, 0.133333333333, 0, 0, NEUTRAL
0.882352941176, 0, 0, 1, 3, 0, 1, 2, 3, 0, 16, 0, 0, 0.00501098400868, 1, 1, 0, 1, 1, 0, 0, 0.0588235294118, 0, 0.00207506438116, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0.00215899711056, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 11, 0, 0, 0.00226861112176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0.00287084154466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.00238312771884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.9, 0, 0, 0, 3, 0, 1, 3, 1, 0, 9, 0, 0, 0.00278508381396, 0, 0, 0, 1, 0, 0, 0, 0.1, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 17, 0, 0, 0.000829916138495, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, NEGATIVE
0.888888888889, 0, 0, 0, 3, 0, 1, 3, 0, 0, 8, 0, 0, 0.00355765784284, 0, 0, 0, 1, 0, 0, 0, 0.111111111111, 0, 0, POSITIVE
0.571428571429, -2, 0, 1, 3, 0.142857142857, 1, 5, 0, 0, 5, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0.142857142857, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 12, 0, 0, 0.0024167454769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 14, 0, 0, 0.00258718911057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.866666666667, -2, 0, 0, 0, 0.133333333333, 0, -4, 5, 1, 13, 0, 0, 0.00258368516371, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0.00211643961319, NEGATIVE
1.0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0.00151571722702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 13, 0, 0, 0.00281857272446, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, NEUTRAL
0.904761904762, 0, 0, 0, 2, 0, 1, 4, 3, 1, 19, 0, 0, 0.00607382239428, 0, 0, 0, 2, 0, 0, 0, 0.0952380952381, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0.0010255024054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 15, 0, 0, 0.00875599100684, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9, 0.000366749204266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.75, -5, 0, 0, 2, 0.125, 1, -3, 0, 0, 6, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0.125, 0, 0.00101673604176, NEGATIVE
0.941176470588, -2, 0, 0, 0, 0.0588235294118, 0, -2, 2, 1, 16, 0, 0, 0.0136556934764, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.000662497652682, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 19, 0, 0, 0.0155797875676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13, 0, 0, 0.00172054844077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0.000957737099261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 2, 0, 1, 2, 0, 0, 10, 0, 0, 0.00681086244579, 2, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14, 0.000529164169696, 0, 0.00437291986384, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.909090909091, 0, 0, 0, 3, 0, 1, 4, 5, 1, 20, 0.000195318180668, 0, 0.00590474161135, 0, 0, 0, 2, 0, 0, 0, 0.0909090909091, 0, 0.000720987593345, NEUTRAL
0.8, -4, 0, 0, 3, 0.1, 1, -1, 2, 0, 8, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0.1, 0, 0, POSITIVE
0.875, 0, 0, 0, 3, 0, 1, 3, 1, 1, 7, 0, 0, 0.000445444154885, 0, 0, 0, 1, 0, 0, 0, 0.125, 0, 0, POSITIVE
0.923076923077, 0, 0, 0, 3, 0, 1, 3, 2, 1, 12, 0, 0, 0.00641706034632, 0, 0, 0, 1, 0, 0, 0, 0.0769230769231, 0, 0, POSITIVE
0.888888888889, 0, 0, 0, 1, 0, 1, 1, 6, 0, 8, 0, 0, 0.000967479951296, 0, 0, 0, 1, 0, 0, 0, 0.111111111111, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14, 0, 0, 0.00435779958771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.882352941176, 0, 0, 0, 4, 0, 1, 5, 3, 1, 15, 0, 0, 0.00248966169484, 0, 0, 0, 2, 1, 0, 0, 0.117647058824, 0, 0, NEUTRAL
0.769230769231, -3, 0, 0, 0, 0.0769230769231, 0, -5, 0, 0, 12, 0, 0, 0.00959649587549, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0.00562974393716, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 12, 0, 0, 0.000445444154885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 0, 0.000798816890849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 0, 0, 0, -2, 7, 0, 22, 0, 0, 0.00464391713484, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0.00266903404939, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0.000585954542004, 0, 0.00475972209468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.75, 0, 0, 0, 2, 0, 1, 2, 0, 0, 3, 0, 0, 0.00254500354226, 0, 0, 0, 1, 0, 0, 0, 0.25, 0, 0, NEGATIVE
0.857142857143, -3, 0, 0, 0, 0.142857142857, 0, -3, 0, 0, 6, 0, 0, 0.00952654841951, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.000354238389079, NEGATIVE
0.9, 0, 0, 0, 3, 0, 1, 3, 2, 1, 9, 0, 0, 0.00447166938193, 0, 0, 0, 1, 0, 0, 0, 0.1, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.818181818182, 0, 0, 0, 2, 0, 1, 1, 1, 0, 10, 0.000389152932458, 0, 0.00575731462299, 0, 1, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, NEUTRAL
0.9, 0, 0, 0, 3, 0, 1, 3, 1, 0, 9, 0, 0, 0.00808209389763, 0, 0, 0, 1, 0, 0, 0, 0.1, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 2, 0, 1, 2, 3, 0, 10, 0, 0, 0.00752012724212, 0, 0, 0, 1, 1, 0, 0, 0.0909090909091, 0, 0, NEUTRAL
0.9, 0, 0, 0, 2, 0, 1, 4, 4, 0, 18, 0, 0, 0.0103730123141, 0, 0, 0, 2, 0, 0, 0, 0.1, 0, 0, NEGATIVE
0.875, 0, 0, 0, 3, 0, 1, 3, 1, 1, 7, 0, 0, 0.0035476713122, 0, 0, 0, 1, 0, 0, 0, 0.125, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 16, 0, 0, 0.00354654601532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0.00105435091349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.916666666667, 0, 0, 0, 3, 0, 1, 3, 1, 0, 11, 0, 0, 0.0123038056905, 2, 0, 0, 1, 0, 0, 0, 0.0833333333333, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 1, 0, 1, 1, 0, 0, 10, 0, 0, 0.00752257443738, 0, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, POSITIVE
0.75, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.00179566734983, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.941176470588, 0, 0, 0, 1, 0, 1, 1, 6, 0, 16, 0, 0, 0.00579770366704, 0, 0, 0, 1, 1, 0, 0, 0.0588235294118, 0, 0, POSITIVE
0.866666666667, -2, 0, 0, 2, 0.0666666666667, 1, 0, 1, 0, 13, 0, 0, 0.0067130211128, 0, 1, 0, 1, 1, 0, 1, 0.0666666666667, 0, 0.00561462160551, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 19, 0, 0, 0.0101468025265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.944444444444, 0, 0, 0, 1, 0, 1, 1, 2, 0, 17, 0, 0, 0.0118439392604, 0, 0, 0, 1, 0, 0, 0, 0.0555555555556, 0, 0, POSITIVE
0.875, 0, 0, 0, 4, 0, 1, 4, 2, 1, 7, 0, 0, 0.000298157622179, 0, 0, 0, 1, 1, 0, 0, 0.125, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 20, 0.00019383475179, 0, 0.0103604059876, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13, 0.000195318180668, 0, 0.00605364303143, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0.00375165886308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.863636363636, -3, 0, 1, 0, 0.0909090909091, 0, -6, 4, 0, 20, 0, 0, 0.00438129190636, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0.00193304181578, NEGATIVE
0.75, 0, 0, 0, 0, 0, 0, -1, 0, 0, 4, 0, 0, 0.000469588645777, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.916666666667, 0, 0, 0, 0, 0, 0, -1, 2, 0, 12, 0, 0, 0.00557160616006, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
0.9, 0, 0, 0, 3, 0, 1, 3, 1, 0, 9, 0, 0, 0.00347600509105, 0, 0, 0, 1, 0, 0, 0, 0.1, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0.00991827353503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.909090909091, -2, 0, 1, 1, 0.0454545454545, 1, -1, 2, 0, 20, 0, 0, 0.00916957548735, 2, 1, 0, 1, 0, 0, 1, 0.0454545454545, 0, 0, POSITIVE
0.9375, 0, 0, 0, 1, 0, 1, 1, 7, 1, 15, 0, 0, 0.00880119689097, 3, 0, 0, 1, 0, 0, 0, 0.0625, 0, 0, POSITIVE
0.8125, 0, 0, 0, 3, 0, 1, 7, 7, 1, 13, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.1875, 0, 0, POSITIVE
0.8, 0, 0, 0, 3, 0, 1, 6, 1, 0, 8, 0, 0, 0.00378323666176, 0, 0, 0, 2, 0, 0, 0, 0.2, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 10, 0, 0, 0.00882439299869, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, NEUTRAL
0.8, 0, 0, 0, 3, 0, 1, 3, 0, 0, 4, 0, 0, 0.00379479612154, 0, 0, 0, 1, 0, 0, 0, 0.2, 0, 0, POSITIVE
0.818181818182, -3, 0, 1, 2, 0.0909090909091, 1, -1, 0, 0, 9, 0, 0, 0.00134255531515, 0, 1, 0, 1, 0, 0, 1, 0.0909090909091, 0, 0, NEGATIVE
0.952380952381, -2, 0, 0, 0, 0.047619047619, 0, -2, 6, 0, 20, 0, 0, 0.0111820635972, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0.00414293584921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 17, 0.000781272722672, 0, 0.00162858131582, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.000549556569747, NEUTRAL
0.75, -2, 0, 0, 3, 0.166666666667, 1, -1, 0, 0, 9, 0.000195318180668, 0, 0.00484668036113, 0, 2, 0, 1, 0, 0, 1, 0.0833333333333, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 15, 0, 0, 0.00635829212864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0.00467669347839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.923076923077, 0, 0, 0, 2, 0, 1, 2, 0, 0, 12, 0, 0, 0.00662057163836, 0, 0, 0, 1, 0, 0, 0, 0.0769230769231, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 12, 0, 0, 0.00370219706973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.666666666667, -2, 0, 1, 0, 0.111111111111, 0, 1, 0, 0, 8, 0, 0, 0.00477179969066, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.807692307692, -3, 0, 0, 2, 0.0769230769231, 1, -3, 10, 0, 22, 0, 0, 0.00538854875186, 0, 3, 0, 2, 0, 0, 1, 0.0769230769231, 0, 0.00101673604176, NEGATIVE
0.947368421053, 0, 0, 0, 0, 0, 0, -1, 4, 0, 19, 0.000390636361336, 0, 0.0019956385831, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.777777777778, -2, 0, 1, 2, 0.0555555555556, 1, 4, 0, 0, 14, 0, 0, 0.00390097214352, 0, 1, 0, 3, 0, 0, 1, 0.166666666667, 0, 0, POSITIVE
0.888888888889, -2, 0, 0, 0, 0.111111111111, 0, -2, 1, 1, 8, 0, 0, 0.0037820182048, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.00176220122411, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 16, 0.000733498408532, 0, 0.00178356426054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.85, 0, 0, 0, 2, 0, 1, 5, 6, 0, 17, 0, 0, 0.0083064521202, 0, 0, 0, 3, 0, 0, 0, 0.15, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.00315539726286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.866666666667, 0, 0, 0, 4, 0, 1, 7, 1, 1, 13, 0, 0, 0.00776598208626, 0, 0, 0, 2, 0, 0, 0, 0.133333333333, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 15, 0, 0, 0.0102131418294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.944444444444, -3, 0, 0, 0, 0.0555555555556, 0, -3, 0, 0, 17, 0.000585954542004, 0, 0.020569255838, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0.00341962474097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
0.909090909091, 0, 0, 0, 3, 0, 1, 3, 2, 0, 10, 0, 0, 0.00253845638527, 0, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, POSITIVE
